Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2022,COUNTY,FLORIDA,12,NORTHWEST,10,WALTON,131,"2,291"
2022,COUNTY,FLORIDA,12,NORTHWEST,10,WASHINGTON,133,"3,169"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,BREVARD,009,"10,956"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,BROWARD,011,"1,391"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,CHARLOTTE,015, (D)
2022,COUNTY,FLORIDA,12,SOUTHERN,80,COLLIER,021,"12,202"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,DE SOTO,027, (D)
2022,COUNTY,FLORIDA,12,SOUTHERN,80,GLADES,043, (D)
2022,COUNTY,FLORIDA,12,SOUTHERN,80,HARDEE,049,"8,673"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,HENDRY,051,"1,022"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,HIGHLANDS,055,"9,197"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,INDIAN RIVER,061,"7,297"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,LEE,071,"12,663"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,MANATEE,081,"13,025"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,MARTIN,085,"2,409"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,086,"10,584"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,MONROE,087,34
2022,COUNTY,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,093,276
2022,COUNTY,FLORIDA,12,SOUTHERN,80,PALM BEACH,099,"20,618"
2022,COUNTY,FLORIDA,12,SOUTHERN,80,SARASOTA,115,223
2022,COUNTY,FLORIDA,12,SOUTHERN,80,ST. LUCIE,111,"10,133"
2022,COUNTY,GEORGIA,13,CENTRAL,50,BALDWIN,009, (D)
2022,COUNTY,GEORGIA,13,CENTRAL,50,BIBB,021,10
2022,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,035,46
2022,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,079,24
2022,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,091,21
2022,COUNTY,GEORGIA,13,CENTRAL,50,GREENE,133,27
2022,COUNTY,GEORGIA,13,CENTRAL,50,HANCOCK,141,138
2022,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,44
2022,COUNTY,GEORGIA,13,CENTRAL,50,JASPER,159,455
2022,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,43
2022,COUNTY,GEORGIA,13,CENTRAL,50,JONES,169,226
2022,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,501
2022,COUNTY,GEORGIA,13,CENTRAL,50,MONROE,207,99
2022,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209, (D)
2022,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,86
2022,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,86
2022,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,173
2022,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,"1,031"
2022,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,92
2022,COUNTY,GEORGIA,13,CENTRAL,50,TALIAFERRO,265,701
2022,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,101
2022,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,17
2022,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,594
2022,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,35
2022,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,84
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,031,452
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,033,51
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,043,13
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,073,146
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,"3,546"
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,53
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,49
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165, (D)
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189, (D)
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,233
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,251
2022,COUNTY,GEORGIA,13,EAST CENTRAL,60,WARREN,301,10
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,BARROW,013,110
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CHEROKEE,057,98
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,CLARKE,059,49
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,COBB,067,140
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DAWSON,085,358
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,DE KALB,089,40
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FANNIN,111,244
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FORSYTH,117,196
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,FULTON,121,534
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GILMER,123,44
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,GWINNETT,135,9
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,HALL,139,596
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,JACKSON,157,577
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187,313
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,OCONEE,219,413
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,PICKENS,227,37
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,TOWNS,281,11
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,UNION,291,102
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WALTON,297,148
2022,COUNTY,GEORGIA,13,NORTH CENTRAL,20,WHITE,311,"3,318"
2022,COUNTY,GEORGIA,13,NORTHEAST,30,BANKS,011,121
2022,COUNTY,GEORGIA,13,NORTHEAST,30,ELBERT,105,36
2022,COUNTY,GEORGIA,13,NORTHEAST,30,FRANKLIN,119,85
2022,COUNTY,GEORGIA,13,NORTHEAST,30,HABERSHAM,137,412
2022,COUNTY,GEORGIA,13,NORTHEAST,30,HART,147,337
2022,COUNTY,GEORGIA,13,NORTHEAST,30,LINCOLN,181, (D)
2022,COUNTY,GEORGIA,13,NORTHEAST,30,MADISON,195,879
2022,COUNTY,GEORGIA,13,NORTHEAST,30,OGLETHORPE,221,70
2022,COUNTY,GEORGIA,13,NORTHEAST,30,RABUN,241,488
2022,COUNTY,GEORGIA,13,NORTHEAST,30,STEPHENS,257,286
2022,COUNTY,GEORGIA,13,NORTHEAST,30,WILKES,317,53
2022,COUNTY,GEORGIA,13,NORTHWEST,10,BARTOW,015,87
2022,COUNTY,GEORGIA,13,NORTHWEST,10,CATOOSA,047,27
2022,COUNTY,GEORGIA,13,NORTHWEST,10,CHATTOOGA,055,200
2022,COUNTY,GEORGIA,13,NORTHWEST,10,DADE,083,87
2022,COUNTY,GEORGIA,13,NORTHWEST,10,FLOYD,115,221
2022,COUNTY,GEORGIA,13,NORTHWEST,10,GORDON,129,28
2022,COUNTY,GEORGIA,13,NORTHWEST,10,MURRAY,213,39
2022,COUNTY,GEORGIA,13,NORTHWEST,10,PAULDING,223,54
2022,COUNTY,GEORGIA,13,NORTHWEST,10,POLK,233,"1,008"
2022,COUNTY,GEORGIA,13,NORTHWEST,10,WALKER,295,589
2022,COUNTY,GEORGIA,13,NORTHWEST,10,WHITFIELD,313,44
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,003,"2,004"
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,017,7
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,019,553
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,027,22
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,065,"40,837"
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,069,"5,739"
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,071, (D)
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,COOK,075, (D)
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,CRISP,081, (D)
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,DOOLY,093, (D)
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,"6,210"
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155, (D)
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161, (D)
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173,"1,807"
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185,"3,509"
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271,6
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,188
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287, (D)
2022,COUNTY,GEORGIA,13,SOUTH CENTRAL,80,WORTH,321,"2,208"
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,APPLING,001, (D)
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,BACON,005, (D)
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,BRANTLEY,025, (D)
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,BRYAN,029, (D)
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,CAMDEN,039,79
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,CHARLTON,049,"4,162"
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,CHATHAM,051,101
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,EVANS,109, (D)
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,GLYNN,127,389
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,LIBERTY,179, (D)
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,LONG,183, (D)
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,MCINTOSH,191,315
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,PIERCE,229,"6,812"
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,TATTNALL,267,583
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,TOOMBS,279,36
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,WARE,299,"7,242"
2022,COUNTY,GEORGIA,13,SOUTHEAST,90,WAYNE,305,"1,204"
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,BAKER,007, (D)
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,CALHOUN,037, (D)
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,CLAY,061, (D)
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,DECATUR,087,12
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,095,134
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,EARLY,099, (D)
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,GRADY,131,13
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,LEE,177,466
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,MILLER,201,12
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,MITCHELL,205,266
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,STEWART,259,42
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,SUMTER,261,55
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,TERRELL,273,151
2022,COUNTY,GEORGIA,13,SOUTHWEST,70,THOMAS,275, (D)
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,CARROLL,045,265
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,CHATTAHOOCHEE,053, (D)
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,CLAYTON,063,172
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,COWETA,077,173
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,DOUGLAS,097,128
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,FAYETTE,113,230
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARALSON,143,126
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,HARRIS,145,57
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,HEARD,149,323
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,HENRY,151,80
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,LAMAR,171,147
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,MACON,193, (D)
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,MARION,197,132
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,43
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,MUSCOGEE,215, (D)
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,PIKE,231,229
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,SCHLEY,249,208
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,SPALDING,255,429
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,TALBOT,263,389
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,16
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,TROUP,285,42
2022,COUNTY,GEORGIA,13,WEST CENTRAL,40,UPSON,293,133
2022,COUNTY,HAWAII,15,HAWAII ISLAND,11,HAWAII,001,"20,936"
2022,COUNTY,HAWAII,15,KAUAI AND NIIHAU ISLANDS,24,KAUAI,007,503
2022,COUNTY,HAWAII,15,"MAUI, MOLOKAI & LANAI ISLAND",35,MAUI & KALAWAO,009,"2,047"
2022,COUNTY,HAWAII,15,OAHU ISLAND,62,HONOLULU,003,"2,475"
2022,COUNTY,IDAHO,16,EAST,90,BANNOCK,005, (D)
2022,COUNTY,IDAHO,16,EAST,90,BEAR LAKE,007,4
2022,COUNTY,IDAHO,16,EAST,90,BINGHAM,011,"20,570"
2022,COUNTY,IDAHO,16,EAST,90,BONNEVILLE,019,"8,056"
2022,COUNTY,IDAHO,16,EAST,90,BUTTE,023,8
2022,COUNTY,IDAHO,16,EAST,90,CARIBOU,029, (D)
2022,COUNTY,IDAHO,16,EAST,90,FRANKLIN,041, (D)
2022,COUNTY,IDAHO,16,EAST,90,FREMONT,043,6
2022,COUNTY,IDAHO,16,EAST,90,JEFFERSON,051,"2,535"
2022,COUNTY,IDAHO,16,EAST,90,LEMHI,059,"3,525"
2022,COUNTY,IDAHO,16,EAST,90,MADISON,065,"8,096"
2022,COUNTY,IDAHO,16,EAST,90,ONEIDA,071,10
2022,COUNTY,IDAHO,16,EAST,90,POWER,077, (D)
2022,COUNTY,IDAHO,16,EAST,90,TETON,081,26
2022,COUNTY,IDAHO,16,NORTH,10,BENEWAH,009,7
2022,COUNTY,IDAHO,16,NORTH,10,BONNER,017,88
2022,COUNTY,IDAHO,16,NORTH,10,BOUNDARY,021,116
2022,COUNTY,IDAHO,16,NORTH,10,CLEARWATER,035,34
2022,COUNTY,IDAHO,16,NORTH,10,IDAHO,049, (D)
2022,COUNTY,IDAHO,16,NORTH,10,KOOTENAI,055,347
2022,COUNTY,IDAHO,16,NORTH,10,LATAH,057,419
2022,COUNTY,IDAHO,16,NORTH,10,LEWIS,061, (D)
2022,COUNTY,IDAHO,16,NORTH,10,NEZ PERCE,069, (D)
2022,COUNTY,IDAHO,16,NORTH,10,SHOSHONE,079,12
2022,COUNTY,IDAHO,16,SOUTH CENTRAL,80,BLAINE,013, (D)
2022,COUNTY,IDAHO,16,SOUTH CENTRAL,80,CASSIA,031,"5,492"
2022,COUNTY,IDAHO,16,SOUTH CENTRAL,80,GOODING,047,"11,311"
2022,COUNTY,IDAHO,16,SOUTH CENTRAL,80,JEROME,053,48
2022,COUNTY,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,063, (D)
2022,COUNTY,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,067, (D)
2022,COUNTY,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,083, (D)
2022,COUNTY,IDAHO,16,SOUTHWEST,70,ADA,001,"12,999"
2022,COUNTY,IDAHO,16,SOUTHWEST,70,ADAMS,003,8
2022,COUNTY,IDAHO,16,SOUTHWEST,70,BOISE,015,147
2022,COUNTY,IDAHO,16,SOUTHWEST,70,CANYON,027,"34,062"
2022,COUNTY,IDAHO,16,SOUTHWEST,70,ELMORE,039,43
2022,COUNTY,IDAHO,16,SOUTHWEST,70,GEM,045,229
2022,COUNTY,IDAHO,16,SOUTHWEST,70,OWYHEE,073,"9,063"
2022,COUNTY,IDAHO,16,SOUTHWEST,70,PAYETTE,075, (D)
2022,COUNTY,IDAHO,16,SOUTHWEST,70,VALLEY,085, (D)
2022,COUNTY,IDAHO,16,SOUTHWEST,70,WASHINGTON,087,"3,967"
2022,COUNTY,ILLINOIS,17,CENTRAL,40,DE WITT,039,241
2022,COUNTY,ILLINOIS,17,CENTRAL,40,LOGAN,107,37
2022,COUNTY,ILLINOIS,17,CENTRAL,40,MACON,115,85
2022,COUNTY,ILLINOIS,17,CENTRAL,40,MARSHALL,123,51
2022,COUNTY,ILLINOIS,17,CENTRAL,40,MASON,125,97
2022,COUNTY,ILLINOIS,17,CENTRAL,40,MCLEAN,113,223
2022,COUNTY,ILLINOIS,17,CENTRAL,40,MENARD,129,103
2022,COUNTY,ILLINOIS,17,CENTRAL,40,PEORIA,143,307
2022,COUNTY,ILLINOIS,17,CENTRAL,40,STARK,175,11
2022,COUNTY,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,194
2022,COUNTY,ILLINOIS,17,CENTRAL,40,WOODFORD,203,354
2022,COUNTY,ILLINOIS,17,EAST,50,CHAMPAIGN,019,434
2022,COUNTY,ILLINOIS,17,EAST,50,FORD,053,16
2022,COUNTY,ILLINOIS,17,EAST,50,IROQUOIS,075,255
2022,COUNTY,ILLINOIS,17,EAST,50,KANKAKEE,091,84
2022,COUNTY,ILLINOIS,17,EAST,50,LIVINGSTON,105,112
2022,COUNTY,ILLINOIS,17,EAST,50,PIATT,147,35
2022,COUNTY,ILLINOIS,17,EAST,50,VERMILION,183,323
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,023,275
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,025,136
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,COLES,029,82
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,033,139
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,035,83
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,041,41
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,045,63
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,049,40
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,051,132
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,079,582
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,48
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,115
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,51
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,77
2022,COUNTY,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,295
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,BOONE,007,82
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,COOK,031, (D)
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,DE KALB,037,239
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,DU PAGE,043,322
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,GRUNDY,063,42
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,KANE,089,620
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,KENDALL,093,144
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,LA SALLE,099,571
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,LAKE,097,"1,768"
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,918
2022,COUNTY,ILLINOIS,17,NORTHEAST,20,WILL,197,728
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,BUREAU,011,245
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,CARROLL,015,117
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,HENRY,073,352
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,085,215
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,LEE,103,131
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,MERCER,131,96
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,OGLE,141,93
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,68
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,151
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,169
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,298
2022,COUNTY,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,277
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,EDWARDS,047,12
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,055,417
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,GALLATIN,059, (D)
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,HAMILTON,065,74
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,HARDIN,069, (D)
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,081,168
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,84
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,POPE,151,9
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,SALINE,165,169
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,WABASH,185,229
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,569
2022,COUNTY,ILLINOIS,17,SOUTHEAST,90,WHITE,193,69
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,003, (D)
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,CLINTON,027,240
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,JACKSON,077,285
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,JOHNSON,087,91
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,MONROE,133,114
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,PERRY,145,156
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,9
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,30
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,523
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,UNION,181,67
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,76
2022,COUNTY,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,118
2022,COUNTY,ILLINOIS,17,WEST,30,ADAMS,001,441
2022,COUNTY,ILLINOIS,17,WEST,30,BROWN,009,48
2022,COUNTY,ILLINOIS,17,WEST,30,FULTON,057,528
2022,COUNTY,ILLINOIS,17,WEST,30,HANCOCK,067,52
2022,COUNTY,ILLINOIS,17,WEST,30,HENDERSON,071,18
2022,COUNTY,ILLINOIS,17,WEST,30,KNOX,095,252
2022,COUNTY,ILLINOIS,17,WEST,30,MCDONOUGH,109,131
2022,COUNTY,ILLINOIS,17,WEST,30,SCHUYLER,169,75
2022,COUNTY,ILLINOIS,17,WEST,30,WARREN,187,44
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,BOND,005,343
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,013,33
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CASS,017,60
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,021,50
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,061,25
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,083,128
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,352
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,178
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,127
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,149
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,44
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,245
2022,COUNTY,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171, (D)
2022,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,005,340
2022,COUNTY,INDIANA,18,CENTRAL,50,BOONE,011,489
2022,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,023,81
2022,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,031,132
2022,COUNTY,INDIANA,18,CENTRAL,50,GRANT,053,39
2022,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,057,205
2022,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,059,98
2022,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,063,267
2022,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,067,382
2022,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,081,166
2022,COUNTY,INDIANA,18,CENTRAL,50,MADISON,095,241
2022,COUNTY,INDIANA,18,CENTRAL,50,MARION,097,273
2022,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,457
2022,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,51
2022,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,23
2022,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,97
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,009,32
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,035,443
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,041, (D)
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,065,441
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,075,46
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,35
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,29
2022,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,250
2022,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,015,59
2022,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,017,100
2022,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,039,256
2022,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,049,62
2022,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,085,207
